Timestamp,Traffic_Volume,Traffic_Speed,Traffic_Density,Time_of_Day,Day_of_Week,Weather_Conditions,Road_Segment_ID,Road_Length,Number_of_Lanes,Intersection_Info,Traffic_Signals,Proximity_to_POI,Adjacency_Matrix,Node_Features,Edge_Weights,Previous_Time_Steps,Incidents_or_Events,Population_Density,Public_Transport_Data,Real_Time_GPS_Data,Travel_Time,Congestion_Level,Delay_Reduction,Optimal_Routing_Decisions,Emission_Levels,Traffic_Incidents,Peak_Hour_Prediction,Signal_Phase_Duration,Queue_Length_Reduction
2018-01-01 14:00:00,4605,39.69346577538994,10,14,0,Clear,488,7.88973924459765,3,1,1,0.8468842354745693,0,0.2990267587879645,1.7620016624027077,105,Major Accident,825,1.0718678699377782,0.9741767562907545,15.925701616807029,Medium,25.472889022118867,RouteA,1.5470532803382187,Major,Morning Peak,156,26.570531232657785
2018-01-01 15:00:00,3435,38.576783269612065,20,15,0,Fog,487,0.5212621606755053,4,1,6,2.8654740094316367,1,0.6360187807457827,1.9318414492435334,83,None,2504,5.712953472723152,0.5133700272858761,2.8107186828737873,Low,5.998398970769557,RouteA,1.4889724853508925,No Incident,Morning Peak,169,46.714349317967034
2018-01-01 16:00:00,4167,61.298946465170026,10,16,0,Clear,342,1.9798518639740703,3,0,0,3.3131056664463903,1,0.1471940331981183,1.9926789931717697,72,None,924,1.6289049239096498,0.35525831277595454,3.9378664858368198,Low,9.073616085372505,RouteA,0.734264536401842,No Incident,Evening Peak,48,3.3724808361612677
2018-01-01 17:00:00,4893,40.05022520876086,10,17,0,Clear,435,0.915295095661498,4,0,7,4.770170288428904,0,0.22264111575595802,1.0718519811769776,90,Road Closure,1930,3.417275278497678,0.7308055152256256,4.371186660418996,Low,18.718768791027436,RouteC,0.20783499953990803,Minor,Morning Peak,65,19.51649961610987
2018-01-01 18:00:00,2954,13.856204147872837,30,18,0,Fog,72,6.2202922629099575,5,0,6,2.737869194896885,0,0.7869708169746528,1.750710362352431,101,None,2976,7.155488388579593,0.4364892349215225,29.933105104891492,High,11.8192963100672,RouteB,1.8737615074286895,No Incident,Off-Peak,53,6.439783111953301
2018-01-01 19:00:00,524,53.2878050232246,100,19,0,Extreme,171,5.65783154035302,1,1,1,3.1918448789511586,0,0.4340379704413446,0.3466341485681812,111,None,2950,0.20801034762633397,0.047150732861661826,8.370379149489873,Medium,15.034686786518462,RouteC,1.0155365727872192,No Incident,Off-Peak,46,44.81287673733485
2018-01-01 20:00:00,1132,42.767211227033,30,20,0,Clear,246,4.319865631552986,1,0,1,2.257033471405287,0,0.7297788980612719,0.5688393618622286,221,Special Event,2004,2.5774759085380703,0.6476815778438524,8.06038762101298,Low,16.32428885898606,RouteB,1.489189238429828,No Incident,Morning Peak,87,0.1845502416968403
2018-01-01 21:00:00,2608,62.27873730942933,100,21,0,Clear,480,1.8686802253108308,4,1,1,1.6592739235220515,0,0.4781320648108299,1.6363211558769162,283,Minor Accident,2039,7.258553433544693,0.544859417835406,4.800277559964506,Medium,21.935629095695155,RouteC,1.2755112400703685,No Incident,Morning Peak,95,32.48907279996802
2018-01-01 22:00:00,2097,39.58168959986329,70,22,0,Rain,329,7.952310486936728,4,1,3,2.7333852453400835,1,0.10529191114053438,1.926894096773221,256,None,403,2.854891506086693,0.37413734261329057,13.054224562290775,High,1.3775978307633485,RouteB,0.6692141609243872,No Incident,Evening Peak,116,9.139052999325425
2018-01-01 23:00:00,2797,47.36641291773817,20,23,0,Clear,139,3.060431620164536,5,0,9,3.3585687743164003,0,0.2796978014502811,0.9882448646553286,97,Major Accident,771,5.809095316539834,0.6653304122500078,3.876629224584648,Low,18.389213066878007,RouteC,1.3132999112677104,No Incident,Morning Peak,108,3.2851412869442043
2018-01-02 00:00:00,1025,55.04915550269487,70,0,1,Snow,307,4.073664908335863,4,1,8,1.864396700121006,1,0.5419236152491508,0.34059039742057795,61,None,544,0.8390886304953804,0.7999147705494927,6.43994921119136,Medium,14.613777915439211,RouteB,1.2206848318432129,No Incident,Morning Peak,149,37.79094548134011
2018-01-02 01:00:00,1856,17.920387771499925,20,1,1,Rain,434,3.818166578794082,5,1,7,2.41184043961168,1,0.9080726520468962,0.14993676150476967,61,None,2262,7.068091816058102,0.7721628582395033,13.783049931655562,Low,2.943764058238637,RouteB,1.651742938996601,No Incident,Afternoon Peak,65,33.59762454979592
2018-01-02 02:00:00,239,41.78574145959564,10,2,1,Extreme,187,7.711177614784083,2,1,7,1.616002229780444,0,0.5833643740624721,0.9770008130789298,285,None,885,3.6685210573142344,0.8906785516703877,11.072187988967977,Low,7.549999731234082,RouteB,1.2970053362357834,No Incident,Afternoon Peak,147,24.78895454578398
2018-01-02 03:00:00,2784,39.198213853584996,20,3,1,Rain,183,9.519858892953726,3,0,8,1.071762396256239,0,0.12028697464285099,1.5091240649359154,37,None,2702,6.588979011912393,0.3569177510129814,18.5715048192219,Medium,4.523662068570995,RouteA,1.8602232405337746,No Incident,Morning Peak,125,36.962738531574715
2018-01-02 04:00:00,3055,43.5851833075665,30,4,1,Clear,423,4.306672364085558,3,0,2,1.738734764443216,1,0.5351092617317191,1.5605114328597058,223,None,2696,2.4044688726933527,0.10690789929052902,8.9284920641417,Low,17.818031291692034,RouteA,0.44941645155529275,No Incident,Afternoon Peak,74,19.721559741495266
2018-01-02 05:00:00,4708,42.973999178889926,50,5,1,Clear,216,9.064180199510819,2,1,4,1.075534910230691,0,0.45937556675698,0.22939262206420916,62,None,2675,5.353907788511022,0.3989966679268371,12.655051131165541,High,27.732753645190613,RouteC,0.5195229696560669,Minor,Afternoon Peak,107,48.38922174081971
2018-01-02 06:00:00,1949,50.68112701972996,10,6,1,Clear,141,2.4566284170604735,4,0,1,3.263489677159983,0,0.3969881557862417,0.6278082469176891,107,None,432,6.535238109975449,0.31066056818137466,4.9082778030655305,Low,22.602184955646116,RouteB,0.12891257772565815,No Incident,Evening Peak,157,35.73046045969686
2018-01-02 07:00:00,1317,53.47918385435154,50,7,1,Rain,108,2.946067166127647,1,1,1,2.6210494431144276,0,0.29380841262928237,0.5263889443294809,295,None,904,7.62232305176112,0.13508371724314094,7.30522479969515,Low,3.529734789501302,RouteA,0.13201411104468377,No Incident,Evening Peak,32,30.814945294967604
2018-01-02 08:00:00,1578,60.09712998742317,10,8,1,Snow,195,2.3442998136340583,1,0,2,0.7443667050788016,1,0.2102783436735549,1.9602212934980812,256,None,1140,4.1413842691201985,0.2832199836488094,2.340471972214097,Medium,10.813287268776572,RouteC,1.0203638938226098,No Incident,Off-Peak,75,3.73282317019123
2018-01-02 09:00:00,3252,58.30594032222599,50,9,1,Clear,487,2.7383360015550617,5,1,9,0.3059143652702295,0,0.45469640575369974,1.9815418961811524,281,Road Closure,973,1.2887290057992329,0.24202354087932643,5.817849113421481,Low,25.509587566947225,RouteA,1.7669749395152858,No Incident,Off-Peak,165,8.624262684672173
2018-01-02 10:00:00,3606,68.51683307396728,10,10,1,Clear,57,8.905969390676939,1,0,8,1.3236488559339126,0,0.7713674222643399,1.648902507872759,40,None,1515,7.888443443314816,0.4424531089082846,10.798818781436928,Medium,11.511575585556388,RouteC,1.88276932029196,No Incident,Morning Peak,144,20.43106777874429
2018-01-02 11:00:00,3940,65.21417838120682,20,11,1,Clear,186,9.4025385529177,1,0,0,2.725568239668777,0,0.1281573208037602,1.787933659882829,195,None,2353,0.9362886772885293,0.7743964220896318,12.650628997399703,Low,7.472974883939515,RouteC,1.9400622229837723,No Incident,Off-Peak,157,28.350526341980153
2018-01-02 12:00:00,696,71.526202451264,70,12,1,Clear,88,6.865000092250021,2,1,6,4.269431280962018,0,0.1895448266956965,1.9114167219949525,158,Road Closure,117,5.0060796244762145,0.5192421870398579,8.75864833824103,High,17.194104138276828,RouteB,0.9096709412591156,No Incident,Morning Peak,30,1.5327940603663937
2018-01-02 13:00:00,2938,69.06335880546672,100,13,1,Snow,449,4.913406066227868,3,0,6,4.769896626355625,0,0.47825205469797394,1.1626796682161504,299,None,668,8.656270514928528,0.7037936319772037,7.268545586646887,Medium,2.2183472560058193,RouteB,0.6379591436809305,No Incident,Evening Peak,121,43.7225611074924
2018-01-02 14:00:00,2485,42.92571002409057,10,14,1,Clear,473,4.740216971048165,1,0,3,3.0838273965628904,1,0.3793072434835284,1.0195527380461697,175,None,1216,9.280484770346312,0.8747735168801841,7.62554894384584,Low,14.09514129809947,RouteB,1.4983380584059816,No Incident,Afternoon Peak,39,33.261582489805456
2018-01-02 15:00:00,650,46.08197038979067,70,15,1,Rain,349,7.624500106981235,5,0,8,3.888843897814124,0,0.5999612096540704,1.855934187871914,90,Special Event,315,6.00370487850833,0.3201401896644819,10.927094598056186,Medium,15.427661188696574,RouteA,0.1611751785637731,No Incident,Evening Peak,49,38.64746284787614
2018-01-02 16:00:00,2413,47.21460072394187,50,16,1,Clear,199,7.510131395927132,3,0,6,2.141163422802213,1,0.5178021843148558,0.6295656331425189,56,None,1161,9.112013621532677,0.6825786165896957,11.543622803619986,Medium,11.590093461687601,RouteC,1.6085883509778107,No Incident,Evening Peak,105,21.281701192616715
2018-01-02 17:00:00,2111,68.33523755938853,70,17,1,Clear,462,7.375708006750021,5,1,4,0.062144887033508955,0,0.0034358764486690507,1.7692421919550216,134,None,387,0.08584733693228097,0.7303814546579789,8.4759561867948,Medium,9.658020213658986,RouteC,1.0063725879259675,No Incident,Morning Peak,144,44.28680601115678
2018-01-02 18:00:00,291,47.2823944720177,30,18,1,Rain,383,4.271455084801023,3,1,6,1.113776950639635,0,0.7604133929511399,1.241775757792357,166,None,1094,1.4540313175629016,0.8461354131510613,7.420239133629295,Low,29.25143597690782,RouteA,1.0014511226325749,No Incident,Evening Peak,115,15.592501703257316
2018-01-02 19:00:00,2091,62.52599533916208,50,19,1,Rain,306,3.9511747801937016,4,1,8,2.126721700462163,1,0.14195039805168486,1.9303276967254144,141,None,1457,2.6049294453328677,0.5789073905997553,5.7914901479863605,High,19.987570387297694,RouteB,1.635366341932137,No Incident,Afternoon Peak,158,44.48203571163998
2018-01-02 20:00:00,2874,22.570598711609428,10,20,1,Clear,371,7.241944771694612,3,0,5,3.665346873089427,0,0.10424305789024124,0.17491593823055854,250,None,2143,9.597079342032384,0.8482474931614227,21.250594158321107,High,28.514148228327763,RouteB,1.3714170366314828,No Incident,Evening Peak,153,34.171623075101714
2018-01-02 21:00:00,2662,19.520669096806493,30,21,1,Fog,314,2.9219457255560717,4,0,8,0.7930075280220694,1,0.1325087112099682,0.5243213076425546,65,None,1279,9.612410935024922,0.5358768362601078,8.98062264368798,Low,29.00931147057851,RouteC,1.6189413940344328,No Incident,Evening Peak,105,37.06382252682532
2018-01-02 22:00:00,1413,70.46396825023722,30,22,1,Rain,445,4.422735387633535,1,1,6,2.6372990380664425,1,0.879301306377276,0.6044050251273253,139,None,745,7.241563254451585,0.05484426005103871,4.765901409557774,Medium,13.487297145072151,RouteB,1.1652903551703369,Major,Morning Peak,80,24.76786568533803
2018-01-02 23:00:00,1528,58.65030607901806,30,23,1,Rain,336,4.062674309530213,2,1,6,3.681851924817234,1,0.6001688311574146,0.8148038683917423,147,None,1032,0.3223739223662936,0.19419542946788038,7.1560959996936155,Low,25.75168267932799,RouteB,0.34599817676331235,No Incident,Afternoon Peak,159,40.915398444093974
2018-01-03 00:00:00,2606,69.03674062632366,50,0,2,Fog,19,1.5460121854732343,3,1,3,0.5118735248464212,0,0.5557238166319133,1.9902337535881116,64,None,656,8.073126528666654,0.18784570657238242,1.3436235063148192,High,29.6583223212628,RouteA,1.7621025768349214,No Incident,Morning Peak,59,6.8798205627439435
2018-01-03 01:00:00,825,28.251446184398716,10,1,2,Extreme,280,5.3498252932710235,1,0,8,0.3431992266016509,0,0.5527164960780883,0.9377452780063676,82,None,2332,4.785509244099507,0.735663609213098,13.361477002777727,High,0.9540145237926434,RouteC,1.4831031589856365,No Incident,Morning Peak,86,8.196396688752033
2018-01-03 02:00:00,4064,53.83934091237864,10,2,2,Clear,5,9.268286517364777,5,0,8,1.3035794818918296,0,0.333359500845269,1.2745067491757927,149,None,788,4.534737167627313,0.7660112624891667,14.328634284595182,Medium,17.49146045352356,RouteB,1.3409224178419197,No Incident,Off-Peak,109,47.746880167554885
2018-01-03 03:00:00,84,28.970752606646496,10,3,2,Clear,50,1.0096634523070294,2,1,3,1.6806109500077944,0,0.7095797107632965,0.3145163306923019,207,Minor Accident,2895,6.3873769563029015,0.7438611412404117,3.0909955970190066,Low,27.949267822885226,RouteC,1.0647686497731002,No Incident,Evening Peak,70,20.958810786321276
2018-01-03 04:00:00,3202,64.73258544196317,10,4,2,Fog,137,3.2937220055929957,1,1,8,0.33716622339153235,0,0.5091200518715224,0.12416677850048605,176,Minor Accident,1039,8.50745154297708,0.3034616638106159,3.0528715347114326,High,26.48898188778605,RouteB,0.5527807933910912,No Incident,Off-Peak,74,17.722864182965175
2018-01-03 05:00:00,2005,51.76559816025954,20,5,2,Clear,281,7.986563651771216,4,1,0,4.986470465747809,0,0.5928602229040328,1.9729445239889323,178,None,1550,6.6308836352670175,0.6432308409093522,12.256814937361348,Low,18.727592551486797,RouteA,1.7284544641058037,No Incident,Morning Peak,91,43.53764807762035
2018-01-03 06:00:00,1635,49.53233231208789,70,6,2,Clear,62,2.939696511387459,5,0,4,3.142159285226618,1,0.6152071469320918,0.5853171558959229,206,None,888,1.7916020136342692,0.8528797313536997,6.560870679403173,Low,21.666049254894347,RouteC,1.7252439126639287,Minor,Off-Peak,74,23.66038124231395
2018-01-03 07:00:00,3993,64.47543295517616,50,7,2,Rain,69,0.5780442672967931,4,0,2,4.318555687006651,0,0.3043198217818166,1.153803481098241,65,None,1310,1.03783394054198,0.6135888929822306,2.5379121401135647,Low,22.00965239520163,RouteB,0.14445959612320727,Minor,Afternoon Peak,178,41.05165457099144
2018-01-03 08:00:00,3123,49.97745237637309,30,8,2,Rain,171,3.603026225538612,5,1,9,2.027182522043078,0,0.7809831447330227,0.9515435671660377,69,None,1102,1.8316152272794028,0.07563705048932123,8.325495553650132,High,0.007953875799400212,RouteA,0.1558797700313143,No Incident,Morning Peak,114,14.450850717913283
2018-01-03 09:00:00,1071,49.48222257631426,20,9,2,Clear,25,1.8615512520918025,3,0,2,2.7022694969276935,1,0.5225849114646677,1.0543150984776375,297,None,2340,9.143550093295346,0.8563170949280925,3.2571908075156646,Medium,25.81198676130977,RouteB,1.3867613821491542,Major,Evening Peak,151,48.58142917827625
2018-01-03 10:00:00,3511,29.650722019274454,50,10,2,Clear,451,1.715274243770757,5,1,2,2.6616810733006884,1,0.5521985658081983,0.8635823027441427,118,None,573,1.6940124943271084,0.8284514500281556,7.470842420529467,Low,20.85308048183497,RouteA,1.3131000293695985,Minor,Evening Peak,31,10.91696103779115
2018-01-03 11:00:00,2663,71.60778049464074,50,11,2,Fog,51,7.472145798458986,5,0,2,3.991757207278153,1,0.21004276405533662,1.8498106362337994,246,Major Accident,288,3.7210601275351096,0.5234320201767643,10.260806912374278,Low,17.781193624880178,RouteC,0.21078138853784187,Minor,Off-Peak,106,48.843205049235095
2018-01-03 12:00:00,3893,53.06547578675145,50,12,2,Rain,12,5.859223384952238,1,0,5,4.753684020647288,1,0.48240368035194636,1.0165739160307983,49,None,578,6.889740465892821,0.07541503480407707,7.624773887564302,High,19.994813117833942,RouteA,1.980945036601228,No Incident,Evening Peak,164,20.97712745340057
2018-01-03 13:00:00,1550,59.29661370103716,70,13,2,Fog,186,5.722315222454045,4,1,4,2.4213418042381916,1,0.8989181800824187,1.0866655580479774,101,None,990,9.520741539232734,0.9740770491059384,9.790096631514826,Medium,4.837059016326103,RouteA,1.3008509949373066,No Incident,Afternoon Peak,165,32.90891223698823
2018-01-03 14:00:00,4848,30.94295493094194,50,14,2,Clear,3,8.358177554101765,4,1,1,4.770320103680647,1,0.23923969601063444,0.9075683902147491,277,Road Closure,2955,5.0664100107013255,0.6854046134361731,19.206417517259496,Medium,24.22643803898651,RouteB,1.639451689396489,No Incident,Morning Peak,118,1.743249419583165
2018-01-03 15:00:00,211,72.22620119850227,30,15,2,Rain,274,9.773199784981545,4,0,4,3.7765639977469254,1,0.5485237978007143,0.7849852088941737,180,Major Accident,2990,1.9460374663653357,0.21472675554941756,8.118713966048741,Medium,27.65854119113334,RouteA,0.2876198505705853,No Incident,Evening Peak,112,34.27203157307702
2018-01-03 16:00:00,4347,53.767890534700825,50,16,2,Clear,110,6.414008012466567,4,0,8,0.2998126761174036,1,0.10960885094508965,0.7797380109448623,289,None,1439,0.5575530625006997,0.6104823921557161,9.157307448990966,High,8.005814432873356,RouteA,1.2479124593552258,No Incident,Afternoon Peak,47,40.686547221372074
2018-01-03 17:00:00,2031,77.0468296441419,20,17,2,Extreme,489,2.9058778398414735,4,0,5,2.9234437717858714,0,0.29204705972949807,1.601860118812391,291,None,2893,0.6044710182419044,0.3174402204045378,6.262914753027632,Medium,12.709899123173553,RouteC,0.214420268192614,No Incident,Afternoon Peak,142,33.61222602429852
2018-01-03 18:00:00,1045,66.23771278710029,50,18,2,Clear,256,1.7437001273217936,1,0,2,4.635693735153803,0,0.567970722512714,1.0212222623080083,211,None,1522,8.212285072708067,0.1221082927720587,2.579469214258075,Medium,5.913400447848586,RouteA,1.1736348758773159,No Incident,Off-Peak,153,16.247152052058254
2018-01-03 19:00:00,4961,14.516696109735548,10,19,2,Clear,312,6.910050879615548,1,0,6,3.502288523194272,1,0.964911313691305,1.9204311136996133,50,Major Accident,2522,8.079751770867636,0.7471660565226653,30.558460629224815,Low,8.76806167256651,RouteB,0.740924400397383,No Incident,Morning Peak,91,30.863324487065146
2018-01-03 20:00:00,3392,62.81673765870377,30,20,2,Rain,114,4.058043485508542,4,0,3,0.8962671381203968,1,0.4255424205629119,1.1189290110263095,237,Major Accident,984,4.916821140493919,0.06368739660972245,3.876016841825512,Low,23.772199060133698,RouteB,0.7102411516792525,Minor,Morning Peak,83,4.798638631654844
2018-01-03 21:00:00,4601,64.8664702907979,10,21,2,Clear,325,1.4316449540561345,4,1,8,2.7353365043563205,0,0.3771986529731469,0.862775355691944,111,None,104,1.7098026609557582,0.050826538067571425,3.324218392644081,High,26.46860677950491,RouteC,0.23446980913184862,No Incident,Morning Peak,138,12.887707035371621
2018-01-03 22:00:00,3848,60.54205052738412,100,22,2,Rain,113,1.1990511678586495,4,1,3,0.381637395507578,0,0.0982971904697213,1.0430857707188192,32,Road Closure,2738,5.64253932617887,0.5558208799362709,1.1882960875745523,Low,28.098823026993756,RouteB,0.8672369713820497,No Incident,Off-Peak,86,3.5221649726591533
2018-01-03 23:00:00,1325,54.12801854807361,20,23,2,Clear,383,8.642689303119164,1,1,5,1.389465902531003,0,0.3888774658134001,0.8231585566079291,100,None,393,9.867755435079896,0.5970568558000605,9.58009903184555,Medium,16.49070914477836,RouteA,0.43178379609435136,No Incident,Morning Peak,121,14.099735154750743
2018-01-04 00:00:00,1066,48.04435207331504,30,0,3,Snow,386,4.069772797535747,3,1,4,4.588141325462704,1,0.20725789381526372,1.8967440369018873,109,Minor Accident,158,7.103500431564514,0.2592117914667471,6.082413955038303,Low,29.93639661133324,RouteC,0.8828482036364869,No Incident,Afternoon Peak,62,41.92721659727779
2018-01-04 01:00:00,387,50.44265138565045,20,1,3,Rain,248,8.083394812006084,3,0,9,2.1829884973643705,0,0.17811861871985235,0.4031364576478683,233,None,304,1.7837346081381644,0.2412213370809373,9.614761727148336,Low,11.141655921436413,RouteB,1.2712016741102121,No Incident,Afternoon Peak,126,29.809655693667747
2018-01-04 02:00:00,928,71.90895946528116,30,2,3,Clear,454,2.845058217920073,5,0,2,4.1302954514772585,0,0.13229922469010702,1.9544118446756822,186,None,2513,4.558101647071661,0.04235460008440384,3.3738504978245984,High,24.125216658627313,RouteA,0.37146343851751795,Major,Off-Peak,120,6.648550105323303
2018-01-04 03:00:00,1126,72.98039378147152,30,3,3,Clear,214,9.63020450464445,5,1,1,2.7742684790736543,0,0.30965697128030356,1.0259371944940139,164,Road Closure,1619,5.941937249166266,0.943585077860986,9.917254526664872,Low,19.906582811165332,RouteC,1.4286989170177287,Minor,Afternoon Peak,110,2.7366060711193296
2018-01-04 04:00:00,4937,48.1673010727785,20,4,3,Clear,267,6.600400501904023,4,1,4,1.639738620954048,0,0.29590135353874214,0.1441021528238863,186,None,948,5.3635998547438,0.15670318568487462,12.221673201964926,Medium,12.465599178003902,RouteA,0.5161584340707976,No Incident,Afternoon Peak,115,24.487752232476335
2018-01-04 05:00:00,4043,39.08641676815684,30,5,3,Clear,484,0.6695047350366945,1,1,7,3.262817272343896,0,0.6731379566837002,0.11122443080745345,129,None,301,5.180872869235681,0.8234263769966992,1.0277037323921343,Low,1.1547243131906149,RouteC,0.20658291474776716,No Incident,Morning Peak,67,17.893055234198442
2018-01-04 06:00:00,4909,69.8416287263767,20,6,3,Clear,245,9.457918241947116,2,1,8,0.5653211390034618,0,0.19400416829912448,0.251363375189347,64,Minor Accident,159,8.178701054290205,0.6742617652416184,12.125053493333288,Low,23.30889794548491,RouteB,1.539302867964453,No Incident,Afternoon Peak,157,39.569907652395834
2018-01-04 07:00:00,429,64.66003850487347,100,7,3,Rain,285,0.8154012973390448,2,0,0,2.501753740998059,1,0.3965947297081822,1.555993513137542,96,Minor Accident,2373,9.86277046544797,0.2076919138709873,0.7566237563081406,Low,17.30428364089963,RouteA,1.081331802582269,No Incident,Off-Peak,74,2.992522321446173
2018-01-04 08:00:00,542,53.89848351563465,20,8,3,Clear,321,6.417169935091536,2,0,7,0.7042076154163629,0,0.8006210395234608,0.12665708475792548,190,None,1337,2.3951633251441127,0.06811776521171165,8.143485818260324,Medium,0.02379648452846217,RouteB,0.1088805913252962,Major,Evening Peak,36,15.882126788341072
2018-01-04 09:00:00,2112,36.258451722287894,30,9,3,Clear,106,5.338799394293961,1,0,9,2.019834315708768,1,0.5385720310905426,0.7360520685074111,86,Special Event,209,5.785520126525178,0.27442610226938335,8.834330042027057,Medium,29.98285504095145,RouteB,0.9075929526773527,No Incident,Off-Peak,43,1.2785548289107995
2018-01-04 10:00:00,3934,25.51726612096305,30,10,3,Fog,353,6.449235562329563,4,1,5,3.9495735707720496,0,0.08293579451601452,0.42737415023585956,80,Special Event,1976,5.69457797975942,0.9283492481608142,15.163809794345472,High,20.854225537589095,RouteA,1.5103652485787444,Major,Evening Peak,82,43.24582870518523
2018-01-04 11:00:00,114,62.036196949599514,50,11,3,Clear,478,6.116756343697755,3,1,0,2.1121542387258128,1,0.7909798948279857,1.6771363801927262,256,Special Event,2357,3.1476557798673666,0.7014845303529439,7.915892378568122,Medium,1.3382889971515388,RouteA,1.6541461052382664,No Incident,Off-Peak,173,9.198121463281389
